i t_now roll pitch yaw dyaw psi_1 psi_2 psi_3 dpsi1 dpsi2 dpsi3 Tz 
686 13.460789680480957 -0.017832525074481964 0.09951700689271092 2.263388641178608 0.728607177734375 3217.0 3140.0 3185.0 5.0 5.0 6.0 0.25 
687 13.465782880783081 -0.017640776932239532 0.09990050224587321 2.2668402269482613 0.6903171539306641 3222.0 3145.0 3191.0 5.0 6.0 5.0 0.25 
688 13.470783472061157 -0.017640776932239532 0.100475745042786 2.270483262836933 0.728607177734375 3227.0 3151.0 3196.0 4.0 4.0 4.0 0.25 
689 13.475817203521729 -0.0174490287899971 0.10085924039594829 2.2739348486065865 0.6903171539306641 3231.0 3155.0 3200.0 5.0 5.0 5.0 0.25 
690 13.480779886245728 -0.0174490287899971 0.10124273551627994 2.277194507420063 0.6519317626953125 3236.0 3160.0 3205.0 5.0 6.0 6.0 0.25 
691 13.485778093338013 -0.01725728064775467 0.10162623063661158 2.280262477695942 0.6135940551757812 3241.0 3166.0 3211.0 5.0 4.0 5.0 0.25 
692 13.490798711776733 -0.01725728064775467 0.10220147354993969 2.2835221365094185 0.6519317626953125 3246.0 3170.0 3216.0 6.0 6.0 6.0 0.25 
693 13.49580430984497 -0.01725728064775467 0.10258496878668666 2.2865901067852974 0.6135940551757812 3252.0 3176.0 3222.0 4.0 5.0 5.0 0.25 
694 13.50077772140503 -0.01725728064775467 0.10296846396522596 2.289850004017353 0.6519794464111328 3256.0 3181.0 3227.0 5.0 4.0 5.0 0.25 
695 13.50580906867981 -0.01725728064775467 0.10296846396522596 2.289850004017353 0.0 3261.0 3185.0 3232.0 4.0 4.0 5.0 0.25 
696 13.510794639587402 -0.017065532505512238 0.10411894958815537 2.296561010181904 1.3422012329101562 3265.0 3189.0 3237.0 5.0 5.0 5.0 0.25 
697 13.515835762023926 -0.017065532505512238 0.104694192414172 2.2998206689953804 0.6519317626953125 3270.0 3194.0 3242.0 5.0 4.0 5.0 0.25 
698 13.520792245864868 -0.017065532505512238 0.10526943521108478 2.3034639433026314 0.7286548614501953 3275.0 3198.0 3247.0 5.0 5.0 5.0 0.25 
699 13.52583360671997 -0.016873784363269806 0.1060364255681634 2.3069155290722847 0.6903171539306641 3280.0 3203.0 3252.0 5.0 4.0 5.0 0.25 
700 13.530794858932495 -0.01668204367160797 0.10641992092132568 2.3105585649609566 0.728607177734375 3285.0 3207.0 3257.0 5.0 5.0 6.0 0.25 
701 13.535833597183228 -0.01649029552936554 0.10680341604165733 2.3142018392682076 0.7286548614501953 3290.0 3212.0 3263.0 5.0 4.0 5.0 0.25 
702 13.54078722000122 -0.016106799244880676 0.10737865883857012 2.3178451135754585 0.7286548614501953 3295.0 3216.0 3268.0 4.0 4.0 5.0 0.25 
703 13.545803308486938 -0.015915051102638245 0.10795390186831355 2.3214881494641304 0.728607177734375 3299.0 3220.0 3273.0 6.0 5.0 6.0 0.25 
704 13.550771713256836 -0.015723302960395813 0.1085291444323957 2.3251314237713814 0.7286548614501953 3305.0 3225.0 3279.0 4.0 4.0 5.0 0.25 
705 13.555797815322876 -0.015531554818153381 0.10910438746213913 2.3285830095410347 0.6903171539306641 3309.0 3229.0 3284.0 5.0 5.0 5.0 0.25 
706 13.560768842697144 -0.015531554818153381 0.10948788234964013 2.332034356892109 0.6902694702148438 3314.0 3234.0 3289.0 5.0 5.0 6.0 0.25 
707 13.565829515457153 -0.015531554818153381 0.10987137770280242 2.3352940157055855 0.6519317626953125 3319.0 3239.0 3295.0 5.0 4.0 5.0 0.25 
708 13.570997476577759 -0.01533980667591095 0.10987137770280242 2.338553674519062 0.6519317626953125 3324.0 3243.0 3300.0 6.0 5.0 6.0 0.25 
709 13.5757896900177 -0.01533980667591095 0.11006312537938356 2.341621644794941 0.6135940551757812 3330.0 3248.0 3306.0 4.0 5.0 5.0 0.25 
710 13.580812215805054 -0.01533980667591095 0.11025487305596471 2.34468961507082 0.6135940551757812 3334.0 3253.0 3311.0 5.0 4.0 5.0 0.25 
711 13.585866451263428 -0.01533980667591095 0.11025487305596471 2.34468961507082 0.0 3334.0 3253.0 3311.0 5.0 4.0 5.0 0.25 
712 13.590794563293457 -0.015531554818153381 0.11063836794346571 2.3508255556225777 1.2271881103515625 3343.0 3262.0 3320.0 5.0 5.0 7.0 0.25 
713 13.596039533615112 -0.015723302960395813 0.11083011562004685 2.3538935258984566 0.6135940551757812 3348.0 3267.0 3327.0 5.0 5.0 4.0 0.25 
714 13.600789070129395 -0.015723302960395813 0.11083011562004685 2.357153184711933 0.6519317626953125 3353.0 3272.0 3331.0 4.0 5.0 5.0 0.25 
715 13.605871438980103 -0.015723302960395813 0.11083011562004685 2.357153184711933 0.0 3353.0 3272.0 3331.0 4.0 5.0 5.0 0.25 
716 13.61115026473999 -0.015723302960395813 0.11083011562004685 2.3634810522198677 1.265573501586914 3361.0 3281.0 3341.0 5.0 6.0 6.0 0.25 
717 13.615796089172363 -0.015723302960395813 0.11083011562004685 2.3665490224957466 0.6135940551757812 3366.0 3287.0 3347.0 4.0 4.0 5.0 0.25 
718 13.620788097381592 -0.015723302960395813 0.11083011562004685 2.3696169927716255 0.6135940551757812 3370.0 3291.0 3352.0 5.0 5.0 5.0 0.25 
719 13.625797986984253 -0.015723302960395813 0.111021863296628 2.3726849630475044 0.6135940551757812 3375.0 3296.0 3357.0 4.0 5.0 6.0 0.25 
720 13.630791425704956 -0.015915051102638245 0.111021863296628 2.3757526949048042 0.6135463714599609 3379.0 3301.0 3363.0 4.0 5.0 5.0 0.25 
721 13.635791063308716 -0.015915051102638245 0.11121361097320914 2.3786289766430855 0.57525634765625 3383.0 3306.0 3368.0 4.0 5.0 5.0 0.25 
722 13.640791416168213 -0.016106799244880676 0.11140535864979029 2.3816969469189644 0.6135940551757812 3387.0 3311.0 3373.0 5.0 5.0 5.0 0.25 
723 13.645795583724976 -0.016298547387123108 0.11178885400295258 2.3847649171948433 0.6135940551757812 3392.0 3316.0 3378.0 4.0 4.0 5.0 0.25 
724 13.650798559188843 -0.016298547387123108 0.11178885400295258 2.3847649171948433 0.0 3392.0 3316.0 3378.0 4.0 4.0 5.0 0.25 
725 13.655809164047241 -0.01649029552936554 0.11217234935611486 2.390900857746601 1.2271881103515625 3401.0 3326.0 3389.0 4.0 4.0 5.0 0.25 
726 13.66080641746521 -0.01649029552936554 0.11255584377795458 2.39396882802248 0.6135940551757812 3405.0 3330.0 3394.0 5.0 5.0 5.0 0.25 
727 13.665785312652588 -0.01649029552936554 0.11255584377795458 2.39396882802248 0.0 3410.0 3335.0 3399.0 4.0 4.0 5.0 0.25 
728 13.67080044746399 -0.01668204367160797 0.11293933913111687 2.400104768574238 1.2271881103515625 3414.0 3339.0 3404.0 4.0 5.0 5.0 0.25 
729 13.676136493682861 -0.016873784363269806 0.1131310872733593 2.402981050312519 0.57525634765625 3418.0 3344.0 3409.0 5.0 5.0 5.0 0.25 
730 13.680898427963257 -0.017065532505512238 0.11332283448427916 2.4056654050946236 0.5368709564208984 3423.0 3349.0 3414.0 4.0 5.0 5.0 0.25 
731 13.685810565948486 -0.017065532505512238 0.11351458262652159 2.408541686832905 0.57525634765625 3427.0 3354.0 3419.0 5.0 4.0 5.0 0.25 
732 13.690792322158813 -0.0174490287899971 0.11370632983744144 2.411417968571186 0.57525634765625 3432.0 3358.0 3424.0 5.0 5.0 5.0 0.25 
733 13.69581127166748 -0.017640776932239532 0.1138980770483613 2.414294011890888 0.5752086639404297 3437.0 3363.0 3429.0 4.0 4.0 5.0 0.25 
734 13.70083475112915 -0.017832525074481964 0.11408982519060373 2.4175536707043648 0.6519317626953125 3441.0 3367.0 3434.0 5.0 4.0 5.0 0.25 
735 13.706292867660522 -0.017832525074481964 0.11447332054376602 2.4206216409802437 0.6135940551757812 3446.0 3371.0 3439.0 5.0 5.0 4.0 0.25 
736 13.710807085037231 -0.017640776932239532 0.11140535864979029 2.4238815382122993 0.6519794464111328 3451.0 3376.0 3443.0 4.0 4.0 5.0 0.25 
737 13.715822219848633 -0.017832525074481964 0.11178885400295258 2.427141197025776 0.6519317626953125 3455.0 3380.0 3448.0 5.0 4.0 4.0 0.25 
738 13.72079873085022 -0.017832525074481964 0.11178885400295258 2.427141197025776 0.0 3455.0 3380.0 3448.0 5.0 4.0 4.0 0.25 
739 13.725834608078003 -0.018024273216724396 0.10929613467305899 2.4334688261151314 1.2655258178710938 3465.0 3389.0 3457.0 5.0 4.0 4.0 0.25 
740 13.730870246887207 -0.018024273216724396 0.10929613467305899 2.4334688261151314 0.0 3465.0 3389.0 3457.0 5.0 4.0 4.0 0.25 
741 13.735805749893188 -0.018024273216724396 0.10699516371823847 2.4399881437420845 1.303863525390625 3476.0 3398.0 3467.0 4.0 4.0 4.0 0.25 
742 13.740793704986572 -0.018024273216724396 0.10699516371823847 2.4399881437420845 0.0 3476.0 3398.0 3467.0 4.0 4.0 4.0 0.25 
743 13.745804786682129 -0.018024273216724396 0.104694192414172 2.443439729511738 0.6903171539306641 3485.0 3407.0 3476.0 5.0 4.0 4.0 0.25 
744 13.75083589553833 -0.01840776950120926 0.10316021158359945 2.4501509740948677 1.3422489166259766 3490.0 3411.0 3480.0 5.0 4.0 5.0 0.25 
745 13.755792379379272 -0.01859951764345169 0.1033519591728691 2.4534106329083443 0.6519317626953125 3495.0 3415.0 3485.0 5.0 5.0 4.0 0.25 
746 13.760838985443115 -0.018791265785694122 0.10124273551627994 2.4568619802594185 0.6902694702148438 3500.0 3420.0 3489.0 5.0 5.0 5.0 0.25 
747 13.765799522399902 -0.019174762070178986 0.10162623063661158 2.460313566029072 0.6903171539306641 3505.0 3425.0 3494.0 5.0 4.0 4.0 0.25 
748 13.770868301391602 -0.01840776950120926 0.09875001665204763 2.4635732248425484 0.6519317626953125 3510.0 3429.0 3498.0 6.0 5.0 5.0 0.25 
749 13.775789737701416 -0.01840776950120926 0.09913351200520992 2.4670245721936226 0.6902694702148438 3516.0 3434.0 3503.0 5.0 5.0 5.0 0.25 
750 13.78115725517273 -0.01840776950120926 0.09913351200520992 2.4670245721936226 0.0 3516.0 3434.0 3503.0 5.0 5.0 5.0 0.25 
751 13.785846471786499 -0.018024273216724396 0.09644904546439648 2.4737358167767525 1.3422489166259766 3526.0 3443.0 3512.0 5.0 5.0 5.0 0.25 
752 13.790998697280884 -0.018024273216724396 0.09683254081755877 2.4768037870526314 0.6135940551757812 3531.0 3448.0 3517.0 5.0 5.0 4.0 0.25 
753 13.795783758163452 -0.018024273216724396 0.09702428802847862 2.4798717573285103 0.6135940551757812 3536.0 3453.0 3521.0 5.0 4.0 5.0 0.25 
754 13.801096200942993 -0.017832525074481964 0.09721603570505977 2.4827480390667915 0.57525634765625 3541.0 3457.0 3526.0 5.0 5.0 5.0 0.25 
755 13.805829524993896 -0.017832525074481964 0.09721603570505977 2.4827480390667915 0.0 3541.0 3457.0 3526.0 5.0 5.0 5.0 0.25 
756 13.81080961227417 -0.017640776932239532 0.09759953105822206 2.488500364124775 1.1504650115966797 3551.0 3467.0 3535.0 6.0 5.0 6.0 0.25 
757 13.815791606903076 -0.017640776932239532 0.0977912787348032 2.4911849573254585 0.5369186401367188 3557.0 3472.0 3541.0 5.0 5.0 4.0 0.25 
758 13.820793390274048 -0.017640776932239532 0.09798302641138434 2.4940610006451607 0.5752086639404297 3562.0 3477.0 3545.0 5.0 4.0 5.0 0.25 
759 13.825809001922607 -0.017640776932239532 0.09798302641138434 2.4940610006451607 0.0 3567.0 3481.0 3550.0 5.0 4.0 5.0 0.25 
760 13.831010580062866 -0.01725728064775467 0.09855826897546649 2.4996218755841255 1.1121749877929688 3572.0 3485.0 3555.0 5.0 5.0 4.0 0.25 
761 13.835797309875488 -0.017065532505512238 0.09894176432862878 2.5024979189038277 0.5752086639404297 3577.0 3490.0 3559.0 4.0 4.0 5.0 0.25 
762 13.840830564498901 -0.017065532505512238 0.09894176432862878 2.5024979189038277 0.0 3577.0 3490.0 3559.0 4.0 4.0 5.0 0.25 
763 13.845787286758423 -0.01668204367160797 0.09951700689271092 2.5086338594555855 1.2271881103515625 3586.0 3499.0 3569.0 5.0 4.0 4.0 0.25 
764 13.850946187973022 -0.01668204367160797 0.09951700689271092 2.5086338594555855 0.0 3586.0 3499.0 3569.0 5.0 4.0 4.0 0.25 
765 13.855798244476318 -0.016298547387123108 0.09990050224587321 2.5153451040387154 1.3422489166259766 3596.0 3508.0 3579.0 4.0 5.0 5.0 0.25 
766 13.860978126525879 -0.016298547387123108 0.09990050224587321 2.5153451040387154 0.0 3596.0 3508.0 3579.0 4.0 5.0 5.0 0.25 
767 13.8657968044281 -0.015915051102638245 0.09990050224587321 2.518604762852192 0.6519317626953125 3600.0 3513.0 3584.0 4.0 4.0 5.0 0.25 
768 13.871133089065552 -0.015531554818153381 0.1002839975990355 2.5255076959729195 1.3805866241455078 3609.0 3522.0 3594.0 4.0 5.0 5.0 0.25 
769 13.875795841217041 -0.01533980667591095 0.10066749271936715 2.5289590433239937 0.6902694702148438 3613.0 3527.0 3599.0 4.0 4.0 4.0 0.25 
770 13.880833148956299 -0.01533980667591095 0.10066749271936715 2.5289590433239937 0.0 3613.0 3527.0 3599.0 4.0 4.0 4.0 0.25 
771 13.885793209075928 -0.014956310391426086 0.10105098783969879 2.536053903400898 1.4189720153808594 3622.0 3536.0 3608.0 4.0 5.0 5.0 0.25 
772 13.890850305557251 -0.014956310391426086 0.10105098783969879 2.536053903400898 0.0 3622.0 3536.0 3608.0 4.0 5.0 5.0 0.25 
773 13.895797729492188 -0.014381065964698792 0.10143448319286108 2.543340213596821 1.4572620391845703 3631.0 3546.0 3619.0 4.0 5.0 5.0 0.25 
774 13.900838613510132 -0.014381065964698792 0.10143448319286108 2.543340213596821 0.0 3631.0 3546.0 3619.0 4.0 5.0 5.0 0.25 
775 13.90579628944397 -0.01418931782245636 0.10162623063661158 2.546983487904072 0.7286548614501953 3635.0 3551.0 3624.0 5.0 5.0 5.0 0.25 
776 13.910969734191895 -0.01418931782245636 0.10162623063661158 2.546983487904072 0.0 3640.0 3556.0 3629.0 4.0 4.0 4.0 0.25 
777 13.915791034698486 -0.013805828988552094 0.10200972598977387 2.5538864210247993 1.3805866241455078 3644.0 3560.0 3633.0 5.0 5.0 6.0 0.25 
778 13.920796155929565 -0.013614080846309662 0.10220147354993969 2.5573377683758736 0.6902694702148438 3649.0 3565.0 3639.0 5.0 5.0 5.0 0.25 
779 13.925836563110352 -0.013614080846309662 0.10220147354993969 2.5573377683758736 0.0 3649.0 3565.0 3639.0 5.0 5.0 5.0 0.25 
780 13.930789709091187 -0.012655340135097504 0.10277671634685248 2.567883975803852 2.109241485595703 3663.0 3579.0 3653.0 6.0 6.0 6.0 0.25 
781 13.93590497970581 -0.012655340135097504 0.10277671634685248 2.567883975803852 0.0 3663.0 3579.0 3653.0 6.0 6.0 6.0 0.25 
782 13.940800905227661 -0.012463591992855072 0.10296846396522596 2.5713353231549263 0.6902694702148438 3669.0 3585.0 3659.0 4.0 5.0 5.0 0.25 
783 13.945884227752686 -0.012080095708370209 0.10373545438051224 2.5784299448132515 1.418924331665039 3678.0 3595.0 3669.0 5.0 5.0 6.0 0.25 
784 13.950804471969604 -0.012080095708370209 0.10373545438051224 2.5784299448132515 0.0 3678.0 3595.0 3669.0 5.0 5.0 6.0 0.25 
785 13.955825090408325 -0.011121362447738647 0.10162623063661158 2.581689842045307 0.6519794464111328 3683.0 3600.0 3675.0 5.0 5.0 4.0 0.25 
786 13.960803508758545 -0.010929614305496216 0.10200972598977387 2.5851411893963814 0.6902694702148438 3688.0 3605.0 3679.0 5.0 5.0 5.0 0.25 
787 13.96592903137207 -0.010929614305496216 0.10258496878668666 2.5885925367474556 0.6902694702148438 3693.0 3610.0 3684.0 5.0 5.0 5.0 0.25 
788 13.970794916152954 -0.010737866163253784 0.10296846396522596 2.592044122517109 0.6903171539306641 3698.0 3615.0 3689.0 4.0 4.0 5.0 0.25 
789 13.97581171989441 -0.010737866163253784 0.1033519591728691 2.5953037813305855 0.6519317626953125 3702.0 3619.0 3694.0 6.0 6.0 6.0 0.25 
790 13.980792760848999 -0.010737866163253784 0.10373545438051224 2.598755367100239 0.6903171539306641 3708.0 3625.0 3700.0 5.0 5.0 5.0 0.25 
791 13.985801219940186 -0.010737866163253784 0.10431069717742503 2.6020150259137154 0.6519317626953125 3718.0 3635.0 3710.0 4.0 4.0 5.0 0.25 
792 13.99082064628601 -0.010737866163253784 0.10431069717742503 2.6020150259137154 0.0 3718.0 3635.0 3710.0 4.0 4.0 5.0 0.25 
793 13.996010303497314 -0.010737866163253784 0.1054611827712506 2.608726032078266 1.3422012329101562 3722.0 3639.0 3715.0 5.0 4.0 5.0 0.25 
794 14.000789642333984 -0.010354369878768921 0.10699516371823847 2.6156289651989937 1.3805866241455078 3732.0 3648.0 3725.0 5.0 5.0 6.0 0.25 
795 14.005799531936646 -0.010354369878768921 0.1077621541917324 2.6192722395062447 0.7286548614501953 3737.0 3653.0 3731.0 5.0 4.0 5.0 0.25 
796 14.010872840881348 -0.010354369878768921 0.1077621541917324 2.6192722395062447 0.0 3737.0 3653.0 3731.0 5.0 4.0 5.0 0.25 
797 14.015800476074219 -0.01016262173652649 0.10891263978555799 2.626175172626972 1.3805866241455078 3747.0 3662.0 3741.0 5.0 4.0 6.0 0.25 
798 14.02079963684082 -0.01016262173652649 0.10891263978555799 2.626175172626972 0.0 3747.0 3662.0 3741.0 5.0 4.0 6.0 0.25 
799 14.026012897491455 -0.01016262173652649 0.10929613467305899 2.629818446934223 0.7286548614501953 3752.0 3666.0 3747.0 6.0 5.0 5.0 0.25 
800 14.030807495117188 -0.009970873594284058 0.10967963002622128 2.6332697942852974 0.6902694702148438 3758.0 3671.0 3752.0 5.0 4.0 5.0 0.25 
801 14.035800457000732 -0.01016262173652649 0.11063836794346571 2.6399810388684273 1.3422489166259766 3767.0 3679.0 3762.0 5.0 5.0 5.0 0.25 
802 14.040819644927979 -0.01016262173652649 0.11063836794346571 2.6399810388684273 0.0 3767.0 3679.0 3762.0 5.0 5.0 5.0 0.25 
803 14.045811414718628 -0.010354369878768921 0.11083011562004685 2.643240697681904 0.6519317626953125 3772.0 3684.0 3767.0 6.0 4.0 5.0 0.25 
804 14.050803661346436 -0.01016262173652649 0.11121361097320914 2.6463086679577827 0.6135940551757812 3778.0 3688.0 3772.0 5.0 5.0 5.0 0.25 
805 14.05589246749878 -0.010354369878768921 0.11140535864979029 2.649184949696064 0.57525634765625 3783.0 3693.0 3777.0 6.0 5.0 6.0 0.25 
806 14.060815334320068 -0.010546118021011353 0.11159710586071014 2.652060993015766 0.5752086639404297 3789.0 3698.0 3783.0 4.0 5.0 5.0 0.25 
807 14.065845727920532 -0.010737866163253784 0.11178885400295258 2.654553897678852 0.4985809326171875 3793.0 3703.0 3788.0 5.0 4.0 5.0 0.25 
808 14.070791244506836 -0.010737866163253784 0.11178885400295258 2.654553897678852 0.0 3798.0 3707.0 3793.0 5.0 5.0 5.0 0.25 
809 14.07584261894226 -0.010929614305496216 0.11217234935611486 2.659347541630268 0.9587287902832031 3803.0 3712.0 3798.0 5.0 4.0 6.0 0.25 
810 14.080919742584229 -0.011121362447738647 0.11255584377795458 2.661840207874775 0.4985332489013672 3808.0 3716.0 3804.0 5.0 5.0 4.0 0.25 
811 14.085855484008789 -0.011121362447738647 0.11274759192019701 2.6645248010754585 0.5369186401367188 3813.0 3721.0 3808.0 5.0 4.0 5.0 0.25 
812 14.090819835662842 -0.011121362447738647 0.11274759192019701 2.6674008443951607 0.5752086639404297 3818.0 3725.0 3813.0 4.0 5.0 5.0 0.25 
813 14.095837354660034 -0.011121362447738647 0.11274759192019701 2.6706607416272163 0.6519794464111328 3822.0 3730.0 3818.0 5.0 5.0 5.0 0.25 
814 14.100794792175293 -0.011121362447738647 0.11293933913111687 2.673920400440693 0.6519317626953125 3827.0 3735.0 3823.0 5.0 4.0 4.0 0.25 
815 14.105810403823853 -0.011313110589981079 0.1131310872733593 2.6771800592541695 0.6519317626953125 3832.0 3739.0 3827.0 5.0 4.0 5.0 0.25 
816 14.110817432403564 -0.011696599423885345 0.11351458262652159 2.6806314066052437 0.6902694702148438 3837.0 3743.0 3832.0 5.0 5.0 4.0 0.25 
817 14.11578917503357 -0.011888347566127777 0.11370632983744144 2.684082992374897 0.6903171539306641 3842.0 3748.0 3836.0 5.0 4.0 4.0 0.25 
818 14.120835542678833 -0.012080095708370209 0.1138980770483613 2.687534339725971 0.6902694702148438 3847.0 3752.0 3840.0 4.0 5.0 4.0 0.25 
819 14.12583041191101 -0.01227184385061264 0.11408982519060373 2.690794236958027 0.6519794464111328 3851.0 3757.0 3844.0 6.0 5.0 5.0 0.25 
820 14.13079023361206 -0.01227184385061264 0.11447332054376602 2.694245584309101 0.6902694702148438 3857.0 3762.0 3849.0 4.0 4.0 4.0 0.25 
821 14.136107921600342 -0.012463591992855072 0.11466506775468588 2.6975052431225777 0.6519317626953125 3861.0 3766.0 3853.0 6.0 5.0 5.0 0.25 
822 14.14081335067749 -0.012655340135097504 0.11485681496560574 2.7007649019360542 0.6519317626953125 3867.0 3771.0 3858.0 5.0 5.0 5.0 0.25 
823 14.145834922790527 -0.012847088277339935 0.11504856310784817 2.70402479916811 0.6519794464111328 3872.0 3776.0 3863.0 5.0 4.0 4.0 0.25 
824 14.150819778442383 -0.012847088277339935 0.11504856310784817 2.70402479916811 0.0 3877.0 3780.0 3867.0 5.0 5.0 4.0 0.25 
825 14.155835628509521 -0.013038836419582367 0.11543205846101046 2.7107358053326607 1.3422012329101562 3882.0 3785.0 3871.0 5.0 5.0 4.0 0.25 
826 14.160789489746094 -0.013230584561824799 0.11562380567193031 2.714187391102314 0.6903171539306641 3887.0 3790.0 3875.0 5.0 4.0 5.0 0.25 
827 14.165844202041626 -0.01342233270406723 0.11581555381417274 2.7174470499157906 0.6519317626953125 3892.0 3794.0 3880.0 5.0 5.0 4.0 0.25 
828 14.170836210250854 -0.013614080846309662 0.11619904823601246 2.7208983972668648 0.6902694702148438 3897.0 3799.0 3884.0 5.0 5.0 4.0 0.25 
829 14.175812005996704 -0.013805828988552094 0.11639079637825489 2.7241582944989204 0.6519794464111328 3902.0 3804.0 3888.0 5.0 5.0 5.0 0.25 
830 14.18083667755127 -0.013997577130794525 0.11658254358917475 2.7276096418499947 0.6902694702148438 3907.0 3809.0 3893.0 5.0 4.0 5.0 0.25 
831 14.185807466506958 -0.013997577130794525 0.11677429173141718 2.730869300663471 0.6519317626953125 3912.0 3813.0 3898.0 6.0 6.0 5.0 0.25 
832 14.190842866897583 -0.01418931782245636 0.11715778708457947 2.73393727093935 0.6135940551757812 3918.0 3819.0 3903.0 4.0 4.0 4.0 0.25 
833 14.195826530456543 -0.01418931782245636 0.11734953429549932 2.7371969297528267 0.6519317626953125 3922.0 3823.0 3907.0 6.0 5.0 5.0 0.25 
